open,2.765946483160408
teacher,4.711856632215721
others,3.4781418586910475
stuff,2.784994678131102
war,3.4781418586910475
blood,4.1712890392509925
goes,2.8044127639882035
proud,4.190707125108094
mother,2.8044127639882035
european,2.8044127639882035
almost,2.8044127639882035
community,2.8044127639882035
blue,2.8044127639882035
remember,3.922827679952493
sorry,2.824215391284384
speak,2.824215391284384
everything,3.922827679952493
picture,2.824215391284384
party,2.8444180986019028
videos,3.943030387270012
students,3.537565279161848
between,3.537565279161848
crap,2.8650373858046385
during,3.963649674472748
friend,4.251331746924529
20,3.558184566364584
wrong,3.963649674472748
pride,3.558184566364584
job,2.886090795002471
county,3.579237975562416
gets,3.98470308367058
leave,3.98470308367058
watching,2.886090795002471
ones,2.886090795002471
line,3.6007441807833795
behind,4.699356469451489
gun,4.006209288891544
shows,2.907597000223434
class,4.293891361343325
face,4.293891361343325
brothers,2.907597000223434
p,4.293891361343325
e,2.907597000223434
across,3.6007441807833795
9,2.9295759069422096
book,4.3158702680621
pictures,2.9295759069422096
wanted,2.9295759069422096
head,4.3158702680621
myself,2.9295759069422096
band,2.9295759069422096
french,3.622723087502155
local,3.622723087502155
either,2.9295759069422096
30,3.6451959433542136
started,2.952048762794268
dr,4.050661051462378
comes,2.952048762794268
don,3.6451959433542136
7,2.952048762794268
youth,2.952048762794268
dark,2.975038281018967
took,2.9985687784291613
2508,2.9985687784291613
using,3.691715958989106
sad,3.691715958989106
matter,2.9985687784291613
age,4.384863139549052
pass,2.9985687784291613
march,4.608006690863261
land,2.9985687784291613
murder,4.608006690863261
song,2.9985687784291613
rest,4.121278618676331
male,3.0226663300082217
wants,3.715813510568167
later,4.6567968550326935
stand,3.047358942598593
information,3.047358942598593
internet,3.047358942598593
british,3.7405061231585375
poor,3.7405061231585375
online,3.047358942598593
power,3.7405061231585375
liberal,3.047358942598593
hand,3.7405061231585375
thats,3.047358942598593
b,3.072676750582883
races,3.765823931142828
teach,3.072676750582883
sent,3.072676750582883
father,4.1712890392509925
course,3.072676750582883
university,3.072676750582883
gone,4.1712890392509925
moved,3.791799417546089
taken,3.791799417546089
nordic,3.098652236986144
several,3.791799417546089
son,3.791799417546089
article,3.791799417546089
mind,3.098652236986144
posting,3.098652236986144
killed,4.91707995329636
ask,3.8184676646282494
rather,3.125320484068305
wish,3.125320484068305
ok,4.223932772736415
wn,3.125320484068305
50,3.125320484068305
happened,3.8184676646282494
scum,3.125320484068305
brother,3.125320484068305
month,3.125320484068305
system,4.251331746924529
york,3.8458666388163647
set,4.251331746924529
street,3.8458666388163647
three,3.15271945825642
david,4.251331746924529
dead,3.8458666388163647
texas,3.15271945825642
case,4.251331746924529
past,3.15271945825642
national,3.15271945825642
dirty,3.15271945825642
shot,4.76215737069052
close,3.8458666388163647
green,3.180890335223116
pro,3.180890335223116
groups,3.180890335223116
happen,3.874037515783061
lets,3.180890335223116
earth,3.874037515783061
listen,3.874037515783061
posts,4.308490160764477
website,3.209877872096368
radio,3.209877872096368
knows,3.209877872096368
gay,3.903025052656313
12,3.209877872096368
15,3.209877872096368
understand,3.903025052656313
o,3.209877872096368
mine,3.9328780158059935
looked,3.239730835246049
words,3.239730835246049
section,3.239730835246049
taking,3.239730835246049
none,3.9328780158059935
knew,3.9328780158059935
interesting,3.2705024939128027
instead,3.2705024939128027
disgusting,4.369114782580913
sometimes,3.2705024939128027
football,3.2705024939128027
above,3.963649674472748
lived,4.6567968550326935
holocaust,3.2705024939128027
nationalists,3.2705024939128027
fighting,3.302251192227383
hundreds,3.302251192227383
running,4.4008634808954925
list,3.302251192227383
cool,3.995398372787328
play,3.302251192227383
bring,3.302251192227383
sports,3.302251192227383
search,3.335041015050374
dog,4.7213353761702646
wife,5.63762610804442
top,4.028188195610319
sister,4.028188195610319
laugh,3.335041015050374
force,3.335041015050374
east,3.335041015050374
aryan,3.335041015050374
thousands,4.433653303718484
hands,4.7213353761702646
fear,3.3689425667260555
jesus,4.755236927845946
sounds,3.3689425667260555
reading,4.467554855394165
caught,4.0620897472860005
car,5.160702035954111
imagine,3.3689425667260555
id,3.3689425667260555
possible,3.3689425667260555
act,3.4040338865373254
social,4.097181067097271
self,4.790328247657216
charged,4.790328247657216
killing,3.4040338865373254
within,3.4040338865373254
hours,4.790328247657216
chinese,4.097181067097271
alot,3.4040338865373254
books,3.4040338865373254
early,3.4404015307082
body,3.4404015307082
judge,3.4404015307082
large,3.4404015307082
comment,3.4404015307082
according,4.53901381937631
short,3.4404015307082
summer,3.4404015307082
lives,4.133548711268146
damn,3.4404015307082
built,3.4404015307082
phone,3.4404015307082
evil,3.4404015307082
lost,4.133548711268146
number,4.133548711268146
ground,3.4781418586910475
five,4.1712890392509925
sort,3.4781418586910475
whatever,3.4781418586910475
feet,3.4781418586910475
continue,3.4781418586910475
door,3.4781418586910475
mail,3.4781418586910475
seem,3.4781418586910475
event,3.4781418586910475
cut,3.4781418586910475
california,3.4781418586910475
movement,3.4781418586910475
telling,4.210509752404274
note,3.5173625718443287
metal,3.5173625718443287
numbers,3.5173625718443287
bar,4.210509752404274
security,4.210509752404274
movie,3.5173625718443287
third,3.5173625718443287
second,3.5173625718443287
heritage,3.558184566364584
attention,4.251331746924529
violent,3.558184566364584
morning,3.558184566364584
hopefully,3.558184566364584
duke,4.6567968550326935
four,3.558184566364584
mr,4.251331746924529
k,4.6567968550326935
families,4.251331746924529
18,3.558184566364584
moment,3.558184566364584
victims,4.251331746924529
stick,4.251331746924529
tree,3.6007441807833795
lady,3.6007441807833795
r,4.699356469451489
bet,4.293891361343325
apes,3.6451959433542136
allowed,3.6451959433542136
heart,3.6451959433542136
william,3.6451959433542136
account,4.743808232022323
throw,3.6451959433542136
student,3.6451959433542136
enjoy,3.6451959433542136
enemies,3.6451959433542136
forced,3.6451959433542136
w,3.6451959433542136
arrested,4.743808232022323
21,3.6451959433542136
chicago,4.338343123914159
forward,4.338343123914159
gods,3.6451959433542136
x202a,3.6451959433542136
met,3.6451959433542136
often,3.6451959433542136
hoping,3.6451959433542136
favorite,4.338343123914159
decided,3.691715958989106
happening,3.691715958989106
art,4.384863139549052
ill,4.384863139549052
dna,3.691715958989106
gonna,3.691715958989106
forums,3.691715958989106
certain,3.691715958989106
surprised,4.384863139549052
obama,4.384863139549052
born,3.691715958989106
daughter,3.691715958989106
eating,3.691715958989106
recently,3.691715958989106
sitting,4.384863139549052
evidence,4.384863139549052
enemy,4.384863139549052
minister,3.691715958989106
stories,4.433653303718484
john,3.7405061231585375
needs,3.7405061231585375
ass,4.839118411826648
wp,3.7405061231585375
homes,4.433653303718484
apparently,4.433653303718484
40,3.7405061231585375
active,4.433653303718484
ape,3.7405061231585375
military,3.7405061231585375
present,4.433653303718484
2009,3.7405061231585375
christ,4.839118411826648
humans,3.7405061231585375
claims,4.484946598106034
level,3.791799417546089
jail,4.484946598106034
foreign,3.791799417546089
weekend,3.791799417546089
break,4.484946598106034
worst,3.791799417546089
safe,3.791799417546089
television,3.791799417546089
mate,3.791799417546089
center,3.791799417546089
notice,3.791799417546089
reality,3.791799417546089
upon,4.484946598106034
anywhere,3.791799417546089
definitely,3.791799417546089
muslims,3.791799417546089
absolutely,4.484946598106034
btw,3.791799417546089
written,3.791799417546089
females,3.8458666388163647
explain,3.8458666388163647
trash,3.8458666388163647
court,4.53901381937631
soul,3.8458666388163647
web,3.8458666388163647
sun,3.8458666388163647
comments,4.53901381937631
2010,3.8458666388163647
garbage,3.8458666388163647
welfare,3.8458666388163647
gang,4.53901381937631
shall,4.53901381937631
acting,3.8458666388163647
ride,4.53901381937631
stopped,3.8458666388163647
y,3.8458666388163647
prison,4.53901381937631
views,3.8458666388163647
cold,3.8458666388163647
following,3.8458666388163647
thinks,3.8458666388163647
ie,4.53901381937631
sit,3.8458666388163647
nazi,3.903025052656313
private,3.903025052656313
personal,3.903025052656313
typical,3.903025052656313
road,4.596172233216259
beaten,3.903025052656313
ball,5.001637341324423
angry,3.903025052656313
blond,3.903025052656313
strange,3.903025052656313
exist,3.903025052656313
reply,3.903025052656313
attacks,3.903025052656313
answer,3.903025052656313
didnt,3.903025052656313
lies,4.596172233216259
sell,3.903025052656313
speaking,3.903025052656313
cop,5.001637341324423
groid,3.963649674472748
math,3.963649674472748
growing,4.6567968550326935
count,3.963649674472748
faces,3.963649674472748
amongst,3.963649674472748
president,3.963649674472748
mom,3.963649674472748
dad,4.6567968550326935
unless,3.963649674472748
suspect,4.6567968550326935
felt,3.963649674472748
watched,3.963649674472748
nor,3.963649674472748
fall,4.028188195610319
final,4.028188195610319
cops,4.7213353761702646
service,4.7213353761702646
300,4.028188195610319
political,4.028188195610319
arms,4.028188195610319
soldiers,4.028188195610319
known,4.028188195610319
takes,4.028188195610319
h,4.028188195610319
values,4.028188195610319
low,4.028188195610319
ran,5.126800484278429
easy,4.028188195610319
spirit,4.7213353761702646
star,4.028188195610319
spend,4.028188195610319
speech,5.126800484278429
protect,5.126800484278429
accept,4.7213353761702646
obviously,4.097181067097271
fit,4.097181067097271
attacked,4.097181067097271
17,4.097181067097271
floor,5.483475428217162
cover,4.097181067097271
joke,4.097181067097271
fault,4.097181067097271
tall,4.097181067097271
foot,4.097181067097271
restaurant,4.097181067097271
monkeys,4.097181067097271
identity,4.097181067097271
rules,4.097181067097271
style,4.097181067097271
whenever,4.097181067097271
friday,4.097181067097271
ing,4.097181067097271
neither,4.097181067097271
trudeau,4.790328247657216
victim,4.097181067097271
latest,5.483475428217162
wanna,4.790328247657216
languages,4.097181067097271
apartment,4.790328247657216
species,4.097181067097271
owner,4.097181067097271
eu,4.097181067097271
needed,4.1712890392509925
wiggers,4.1712890392509925
duty,4.1712890392509925
lack,4.1712890392509925
22,4.864436219810938
lose,4.1712890392509925
turning,4.1712890392509925
skills,4.1712890392509925
weather,4.1712890392509925
christians,4.1712890392509925
willing,4.1712890392509925
forever,4.1712890392509925
listening,4.1712890392509925
rally,4.1712890392509925
knife,4.1712890392509925
da,4.1712890392509925
somehow,4.1712890392509925
nobody,4.1712890392509925
parade,4.1712890392509925
usual,4.1712890392509925
glory,4.1712890392509925
marriage,4.864436219810938
laughing,4.1712890392509925
pray,4.1712890392509925
yards,4.1712890392509925
yard,4.864436219810938
burn,4.251331746924529
mouth,5.860769659358629
himself,4.251331746924529
hardly,4.251331746924529
step,5.349944035592639
attend,4.251331746924529
everybody,4.251331746924529
nose,4.251331746924529
monkey,4.944478927484474
became,4.251331746924529
poles,4.251331746924529
beach,4.251331746924529
rap,4.251331746924529
houston,4.251331746924529
win,4.251331746924529
iceland,4.251331746924529
honor,4.944478927484474
sat,4.251331746924529
behavior,4.251331746924529
agreed,4.251331746924529
onto,4.251331746924529
meeting,4.251331746924529
wrote,4.944478927484474
nonwhites,4.944478927484474
blonde,4.251331746924529
assault,4.251331746924529
appreciate,4.251331746924529
legal,4.251331746924529
ss,4.251331746924529
window,4.251331746924529
ends,4.251331746924529
skins,4.338343123914159
weapon,4.338343123914159
field,5.031490304474104
decide,4.338343123914159
broke,4.338343123914159
aim,4.338343123914159
visit,4.338343123914159
paid,4.338343123914159
freedom,4.338343123914159
pic,4.338343123914159
gas,4.338343123914159
38,4.338343123914159
homeland,4.338343123914159
fan,4.338343123914159
profile,4.338343123914159
fag,4.338343123914159
goals,4.338343123914159
ohio,4.338343123914159
dress,4.338343123914159
lying,4.338343123914159
battle,4.338343123914159
26,5.031490304474104
shirt,4.338343123914159
property,4.338343123914159
campaign,4.338343123914159
troll,4.338343123914159
mainstream,4.433653303718484
gym,4.433653303718484
coon,4.433653303718484
naturally,4.433653303718484
hall,4.433653303718484
therefore,5.126800484278429
calls,4.433653303718484
original,4.433653303718484
lord,4.433653303718484
evening,5.126800484278429
draw,4.433653303718484
28,4.433653303718484
disease,4.433653303718484
thrown,5.126800484278429
types,5.126800484278429
died,5.126800484278429
latin,4.433653303718484
model,4.433653303718484
biggest,4.433653303718484
drop,4.433653303718484
winter,4.433653303718484
saturday,4.433653303718484
office,4.433653303718484
sources,4.433653303718484
pack,4.433653303718484
october,4.433653303718484
accused,5.126800484278429
complete,4.433653303718484
ahead,4.433653303718484
dating,5.126800484278429
teeth,4.433653303718484
marry,4.433653303718484
married,5.126800484278429
survive,4.433653303718484
skinheads,4.433653303718484
kept,4.433653303718484
vile,4.433653303718484
walked,4.433653303718484
range,5.126800484278429
role,4.433653303718484
camera,4.433653303718484
pull,4.433653303718484
marine,4.433653303718484
nigeria,4.433653303718484
negroid,4.433653303718484
tuesday,5.126800484278429
closed,4.433653303718484
27,4.53901381937631
actions,4.53901381937631
possibly,4.53901381937631
arab,4.53901381937631
seek,4.53901381937631
fans,4.53901381937631
dedicated,5.232160999936255
q,4.53901381937631
refuse,4.53901381937631
lunch,4.53901381937631
justin,4.53901381937631
complain,4.53901381937631
funeral,4.53901381937631
standard,4.53901381937631
forest,4.53901381937631
weight,4.53901381937631
johnny,5.232160999936255
published,4.53901381937631
afternoon,4.53901381937631
won,5.232160999936255
corps,4.53901381937631
hated,4.53901381937631
position,4.53901381937631
detail,4.53901381937631
hates,4.53901381937631
pool,4.53901381937631
stood,5.232160999936255
neighbors,4.53901381937631
return,5.63762610804442
dude,4.53901381937631
letter,4.53901381937631
iq,4.53901381937631
sacrifice,4.53901381937631
jumped,4.53901381937631
arm,5.232160999936255
trip,4.53901381937631
thus,5.232160999936255
shut,4.53901381937631
knowing,4.53901381937631
fools,4.53901381937631
boat,4.6567968550326935
guards,4.6567968550326935
museum,4.6567968550326935
september,4.6567968550326935
grass,4.6567968550326935
statement,5.349944035592639
ex,4.6567968550326935
drunk,4.6567968550326935
elementary,5.349944035592639
officers,4.6567968550326935
celebrating,4.6567968550326935
celebrate,5.349944035592639
burning,4.6567968550326935
fought,5.349944035592639
shockley,5.349944035592639
sharing,4.6567968550326935
busy,4.6567968550326935
personally,4.6567968550326935
snow,4.6567968550326935
newsroom,4.6567968550326935
reminds,4.6567968550326935
load,4.6567968550326935
attitude,4.6567968550326935
jackson,5.349944035592639
allen,4.6567968550326935
pale,4.6567968550326935
rüütel,5.349944035592639
michigan,4.6567968550326935
led,4.6567968550326935
lads,4.6567968550326935
la,4.6567968550326935
ed,4.790328247657216
cnn,4.790328247657216
officials,4.790328247657216
wigger,4.790328247657216
poll,5.483475428217162
robbery,4.790328247657216
balls,4.790328247657216
bach,4.790328247657216
neighbor,4.790328247657216
particularly,4.790328247657216
singer,4.790328247657216
kicked,5.483475428217162
talks,4.790328247657216
nj,5.483475428217162
sometime,4.790328247657216
chosen,4.790328247657216
announced,4.790328247657216
traffic,4.790328247657216
custody,5.483475428217162
crowd,4.790328247657216
devil,4.790328247657216
puts,4.790328247657216
slow,4.790328247657216
suspended,4.790328247657216
limerick,5.483475428217162
jones,4.790328247657216
paying,4.790328247657216
jimmy,5.483475428217162
perspective,4.790328247657216
moon,4.790328247657216
mothers,4.790328247657216
handed,4.790328247657216
untill,4.790328247657216
girlfriend,4.790328247657216
2nd,4.790328247657216
screaming,4.790328247657216
shaved,4.790328247657216
grave,5.483475428217162
threw,5.483475428217162
threat,4.790328247657216
tea,4.790328247657216
grab,4.790328247657216
thoughts,4.790328247657216
artist,4.944478927484474
directly,4.944478927484474
herd,4.944478927484474
pakistani,4.944478927484474
pregnant,4.944478927484474
arrived,4.944478927484474
served,4.944478927484474
quarter,4.944478927484474
spoke,6.043091216152584
platform,4.944478927484474
constantly,4.944478927484474
handgun,4.944478927484474
dies,4.944478927484474
hammer,4.944478927484474
defending,5.63762610804442
professor,4.944478927484474
31,5.63762610804442
op,4.944478927484474
tools,4.944478927484474
precisely,4.944478927484474
selling,4.944478927484474
scotland,4.944478927484474
mercury,4.944478927484474
teenagers,4.944478927484474
complex,4.944478927484474
classroom,4.944478927484474
cloud,4.944478927484474
revolver,4.944478927484474
becomes,4.944478927484474
terror,4.944478927484474
hospital,4.944478927484474
shocked,4.944478927484474
wore,4.944478927484474
lower,4.944478927484474
safety,4.944478927484474
ur,4.944478927484474
nbc,4.944478927484474
twisted,4.944478927484474
claimed,4.944478927484474
desert,4.944478927484474
royal,4.944478927484474
aug,4.944478927484474
coat,5.126800484278429
marines,5.126800484278429
commie,5.126800484278429
lebanese,5.126800484278429
advocate,5.126800484278429
marco,5.126800484278429
laughed,5.126800484278429
pulled,5.126800484278429
lee,5.126800484278429
elderly,5.126800484278429
alarm,5.126800484278429
prince,5.819947664838375
elected,5.126800484278429
allegedly,5.126800484278429
mans,5.126800484278429
chocolate,5.126800484278429
punk,5.126800484278429
address,5.126800484278429
joe,5.126800484278429
brooklyn,5.126800484278429
described,5.126800484278429
deputies,5.819947664838375
shoots,5.126800484278429
navy,5.126800484278429
brethren,5.126800484278429
verl,5.126800484278429
freak,5.126800484278429
skinny,5.126800484278429
theft,5.126800484278429
buddy,5.126800484278429
43,5.126800484278429
semitism,5.126800484278429
shed,5.126800484278429
shift,5.126800484278429
grateful,5.126800484278429
kevin,5.126800484278429
niglet,5.126800484278429
release,5.126800484278429
nnn,5.126800484278429
junior,5.819947664838375
jury,5.126800484278429
conclusion,5.126800484278429
wisdom,5.819947664838375
laid,5.126800484278429
overwhelming,5.126800484278429
johann,5.126800484278429
2007,5.126800484278429
aswell,5.126800484278429
finished,5.126800484278429
italians,5.126800484278429
request,5.126800484278429
daniel,5.819947664838375
followed,5.126800484278429
assume,5.126800484278429
butt,5.819947664838375
asks,5.126800484278429
attacking,5.126800484278429
reporters,5.126800484278429
corner,5.126800484278429
didn,5.349944035592639
surrounding,5.349944035592639
crotch,5.349944035592639
crude,5.349944035592639
interviews,5.349944035592639
portion,5.349944035592639
humanity,5.349944035592639
saga,5.349944035592639
improve,5.349944035592639
rob,5.349944035592639
instinct,5.349944035592639
independance,6.043091216152584
partner,5.349944035592639
presence,5.349944035592639
lighter,5.349944035592639
quebec,5.349944035592639
maintain,5.349944035592639
magic,5.349944035592639
mayor,5.349944035592639
legacy,5.349944035592639
ko,5.349944035592639
potential,5.349944035592639
preach,5.349944035592639
laying,5.349944035592639
rant,5.349944035592639
estonia,5.349944035592639
stabbed,5.349944035592639
stabbing,5.349944035592639
ended,5.349944035592639
encouraging,5.349944035592639
employees,5.349944035592639
pocket,5.349944035592639
spirits,5.349944035592639
dropped,6.043091216152584
elites,5.349944035592639
economy,5.349944035592639
sebastian,5.349944035592639
sentence,5.349944035592639
seat,5.349944035592639
hierarchy,5.349944035592639
highest,5.349944035592639
heavily,5.349944035592639
screw,5.349944035592639
feds,5.349944035592639
sheriff,5.349944035592639
forth,5.349944035592639
smashed,5.349944035592639
neighbourhood,5.349944035592639
giant,5.349944035592639
wasted,5.349944035592639
admit,5.349944035592639
carries,5.349944035592639
columbia,6.043091216152584
adam,5.349944035592639
attempted,5.349944035592639
complaining,5.349944035592639
comrade,6.043091216152584
unique,5.349944035592639
trump,5.349944035592639
behaviour,5.349944035592639
communism,5.349944035592639
abomination,5.349944035592639
buddies,5.349944035592639
ashamed,5.349944035592639
courage,5.349944035592639
tongue,5.349944035592639
aside,5.349944035592639
touch,5.349944035592639
wedding,5.349944035592639
washed,5.349944035592639
endless,5.63762610804442
wound,5.63762610804442
wouldnt,5.63762610804442
4th,5.63762610804442
skull,5.63762610804442
friendship,5.63762610804442
trusted,5.63762610804442
grabs,5.63762610804442
69,5.63762610804442
circumstances,5.63762610804442
55,5.63762610804442
gate,5.63762610804442
gf,5.63762610804442
souls,5.63762610804442
cason,5.63762610804442
sorrow,5.63762610804442
southeast,5.63762610804442
ewell,5.63762610804442
exception,5.63762610804442
exposing,5.63762610804442
trail,5.63762610804442
expressed,5.63762610804442
cafe,5.63762610804442
36,5.63762610804442
fm,5.63762610804442
equipment,5.63762610804442
snyder,5.63762610804442
nail,5.63762610804442
candidate,5.63762610804442
cans,5.63762610804442
atleast,5.63762610804442
resist,5.63762610804442
repeated,5.63762610804442
