after,3.180513883387896
area,2.0899988049524056
anything,2.876831469589674
https,0.7452041747392678
long,3.0135904067050627
someone,2.5627161400697376
nothing,2.642758847743274
d,2.9110228343379534
saw,2.3803945832757827
times,2.6514925277120285
start,2.876831469589674
read,2.4068278403439383
seen,2.4068278403439383
another,2.669192104811429
thank,1.7226493297667536
yes,2.821261618434863
use,2.687210610314108
went,3.117993526406562
irish,3.030982149416932
talk,2.7796677211360263
3,2.095822933238394
still,2.8579629852852912
free,2.3471373615193003
place,2.9225015064228623
while,2.5571977973312907
forum,1.2673935571555734
_,0.87149790006356
try,3.1227896986700547
negro,2.672919280203352
site,2.133922779470665
against,2.9606013526551327
eyes,2.133922779470665
found,2.3949933826969354
person,2.3949933826969354
org,1.989528274588771
bad,2.702478082444896
hate,3.2620938703803186
work,3.0002104907501788
sure,3.182213119140856
friends,2.743300076965151
keep,3.148765185073316
heard,2.833814084505984
again,2.9769149281466563
please,2.21477487609976
anti,2.907922056659705
town,2.4660893043806658
such,2.582031929369029
group,2.987497037477193
women,3.285874399045722
jew,2.7750487752797315
since,2.998192326593941
tv,2.4981776189321665
give,3.35640454985156
god,2.950939441743396
actually,2.876831469589674
guy,2.2688420973700354
feel,2.8878813057762587
name,2.899054606374384
next,2.899054606374384
city,2.531329826249067
house,2.830311453954781
things,3.235776562062945
ca,2.9844621337820394
schools,3.341137077720772
part,2.148592969218458
girl,2.3027436490457167
love,2.754728772788774
must,3.1409830446312608
family,2.7662895951898503
5,2.3143044714467926
thanks,1.073237542714616
africa,3.3245293413211114
better,3.471132815512987
hair,2.5773149394908903
nationalist,2.5773149394908903
welcome,1.989528274588771
made,1.4787026508227803
else,2.7898200926000443
brown,2.694509912795719
away,2.7898200926000443
big,2.4713663614815093
may,2.888807660636389
english,2.706486103842435
far,2.4833425525282253
high,2.3498111599037026
trying,3.055079700995993
tell,3.055079700995993
lot,2.207781840608789
wonder,3.124072572482944
american,2.0254602838148346
thought,2.993241821434085
today,3.067349793587807
stop,2.9131991137605486
racist,3.2615058080287644
once,2.730877556966594
life,2.3866251330264188
woman,2.3866251330264188
story,2.637939561307325
days,2.637939561307325
money,3.079772313586364
used,1.8270093450909963
music,2.2324744531991607
together,3.0923510957932243
looks,2.851189038976336
through,3.105090121570654
came,3.238621514195177
left,3.3121495408475194
week,2.5583777384711395
hell,3.117993526406562
crime,2.794593371352702
probably,3.277842227348458
4,1.891547866228568
pretty,3.3956252630048414
meet,2.297012974336732
check,2.5846950467885126
enough,2.715901102777037
pm,1.904970886560708
best,2.715901102777037
hey,1.2118237060007628
help,2.5981180671206534
men,3.0972315349581327
police,2.729506754832816
believe,3.1851328292441905
guess,2.743300076965151
europe,2.639503283283508
different,3.4504334994998365
government,3.464618134491793
until,3.213303706210887
public,2.771470953931848
etc,3.0591530263836284
though,2.876831469589674
half,2.534545263103041
nice,2.3803945832757827
everyone,2.668076655727564
living,3.1535844715092645
link,1.2963810940288258
send,2.682675455148716
soon,2.9058190064629263
says,2.549144062524194
u,0.6032339134688804
jewish,1.989528274588771
couple,2.682675455148716
fight,2.9206340922480667
least,3.326099200356232
each,3.25710632886928
hear,2.409808468482076
child,3.25710632886928
problem,2.697490540933857
canada,2.712528418298397
college,0.6330868766185618
called,2.830311453954781
small,2.8455789260855697
88,0.6483543487493502
hard,2.440113817977405
south,2.8455789260855697
themselves,3.980558858924554
yet,2.8455789260855697
told,3.754900988643631
become,3.0617538080836857
lol,2.6097686843406285
coming,3.148765185073316
doing,3.7706493456117705
skin,2.75904843393329
color,1.7782191809215642
death,2.9821919852475003
support,2.4873667028279507
real,3.468195955839677
stupid,3.2605565910614325
might,3.1967744042596764
makes,3.484456476711457
truth,2.909092331807895
done,2.321305666905776
6,1.8104800431397856
hi,1.8104800431397856
beautiful,1.4050149350316212
10,2.321305666905776
getting,2.791309296151512
attack,2.503627223699731
kid,2.791309296151512
nation,2.6743072054782
teachers,2.9256216337591057
culture,3.230110824527268
point,2.691114323794581
girls,3.230110824527268
message,1.438351355299213
parents,3.1601938808969385
history,3.1601938808969385
front,2.7082087571538813
night,2.554058077326623
state,2.3717365205326684
media,3.264597000598437
care,3.344639708271974
end,3.177585623608808
both,2.72560049986575
young,2.9946145052460573
german,2.183684289029729
asian,3.099975020903884
whole,2.9946145052460573
fact,3.1952852007082084
seems,2.8948499750923524
move,3.012633010748736
v,2.201702794532407
run,3.012633010748736
full,1.914020722080626
true,2.7613185824678297
wait,2.607167902640571
countries,3.012633010748736
word,2.4248463458466167
without,3.213303706210887
yeah,3.231652844879083
asians,2.7796677211360263
weeks,1.9323698607488224
cause,3.231652844879083
call,2.7796677211360263
under,2.9131991137605486
alone,3.030982149416932
idea,2.625517041308768
000,2.2200519332006032
light,2.7983598541481784
reason,2.931891246772701
water,2.931891246772701
having,2.6442091743209204
kind,2.461887617526966
join,0.8524497050928654
future,2.7983598541481784
able,3.250344977891236
boy,1.951061993760975
guys,2.6442091743209204
america,2.6442091743209204
open,2.6442091743209204
teacher,2.6442091743209204
others,2.950939441743396
mean,2.817408049118873
racial,1.5646450806235053
stuff,3.068722477399779
war,2.663257369291615
blood,2.4809358124976604
goes,2.8368261349759747
proud,2.970357527600497
mother,2.682675455148716
european,2.682675455148716
almost,2.8368261349759747
community,2.277210347040552
blue,2.682675455148716
remember,2.702478082444896
sorry,2.520156525650941
speak,3.107943190553061
learn,3.618768814319051
everything,3.107943190553061
picture,2.520156525650941
lots,2.009330901884951
html,2.009330901884951
party,2.317215681654252
videos,2.876831469589674
students,2.876831469589674
already,3.12814589787058
food,3.12814589787058
between,3.495870677995897
negroes,3.2335064135284064
100,2.540359232968461
crap,3.254125700731142
during,2.743300076965151
friend,2.5609785201711968
cant,3.349435880535467
wrong,2.8974507567924097
pride,2.8974507567924097
turn,3.5375433743964653
job,2.7643534861629835
county,2.071206305603038
gets,2.582031929369029
leave,3.6116513465501874
st,2.35888837805482
oh,2.7643534861629835
happy,2.35888837805482
watching,3.370489289733299
ones,3.457500666722929
stay,2.7643534861629835
line,2.3803945832757827
behind,3.4790068719438927
gun,3.073541763835728
14,0.994100222155892
along,3.1913247994921115
shows,2.6035381345899924
class,3.073541763835728
face,3.073541763835728
brothers,2.785859691383948
p,2.785859691383948
e,2.092712510824002
across,2.092712510824002
9,1.0160791288746671
book,2.625517041308768
pictures,1.7092263094346127
wanted,2.961989277929981
head,2.625517041308768
uk,2.625517041308768
myself,2.402373489994558
band,2.1146914175427773
french,2.402373489994558
local,2.8078385981027223
either,2.961989277929981
mixed,3.413974401673038
30,2.4248463458466167
working,2.9844621337820394
started,3.677609314341985
sf,1.7316991652866711
near,2.6479898971608264
comes,2.9844621337820394
don,2.830311453954781
talking,3.5234586345147263
7,2.1371642733948355
youth,2.6479898971608264
side,3.258766080287644
dark,2.670979415385525
posted,1.7546886835113702
hello,1.0615415029514248
saying,3.1409830446312608
sweden,2.1601537916195346
ya,3.1409830446312608
members,2.670979415385525
took,3.282296577697838
2508,2.183684289029729
using,2.4713663614815093
sad,2.183684289029729
matter,2.4713663614815093
age,3.282296577697838
pass,3.282296577697838
march,2.183684289029729
land,3.4829672731599897
guns,3.282296577697838
murder,2.183684289029729
page,1.7782191809215642
song,2.183684289029729
rest,3.50706482473905
00,1.1091695519406797
male,2.71860746437478
wants,2.4954639130605702
law,3.306394129276899
funny,3.8817582741804606
christian,2.520156525650941
later,2.9256216337591057
stand,3.079772313586364
information,2.520156525650941
internet,2.9256216337591057
genocide,2.743300076965151
british,2.520156525650941
poor,3.079772313586364
online,2.9256216337591057
power,3.213303706210887
liberal,3.4364472575250966
hand,3.5317574373294214
thats,3.3310867418672703
exactly,3.079772313586364
b,3.105090121570654
races,3.238621514195177
teach,3.238621514195177
sent,3.238621514195177
father,2.950939441743396
change,2.768617884949441
11,1.1591799725153409
course,3.238621514195177
university,1.852327153075286
red,1.852327153075286
gone,2.2577922611834507
tried,3.238621514195177
sound,3.583050731716972
moved,1.1851554589186013
taken,2.794593371352702
nordic,1.8783026394785467
western,2.571449820038492
several,2.571449820038492
single,1.8783026394785467
son,1.1851554589186013
article,2.794593371352702
mind,2.9769149281466563
places,2.283767747586711
board,2.794593371352702
posting,1.8783026394785467
killed,2.5981180671206534
ask,3.157733855056076
rather,2.821261618434863
wish,2.3104359946688726
ok,3.0035831752288176
wn,1.904970886560708
50,2.821261618434863
cannot,3.157733855056076
happened,2.5981180671206534
scum,2.821261618434863
brother,2.3104359946688726
means,2.5981180671206534
month,2.5981180671206534
system,2.848660592622977
immigrants,2.848660592622977
set,2.337834968856987
street,1.239222680188877
three,2.848660592622977
dead,2.848660592622977
texas,1.239222680188877
case,3.030982149416932
past,3.541807773182923
national,3.1851328292441905
dirty,2.848660592622977
shot,1.9323698607488224
close,2.625517041308768
liberals,3.1851328292441905
usually,3.541807773182923
die,3.213303706210887
eat,3.213303706210887
green,2.366005845823683
pro,2.876831469589674
groups,2.366005845823683
kill,3.464618134491793
making,3.0591530263836284
happen,3.213303706210887
minority,3.213303706210887
lets,2.366005845823683
earth,3.0591530263836284
report,2.653687918275464
listen,2.366005845823683
ple,2.653687918275464
posts,1.989528274588771
website,1.989528274588771
radio,2.3949933826969354
knows,2.682675455148716
anyway,2.9058190064629263
quite,2.682675455148716
gay,3.242291243084139
12,1.2963810940288258
15,2.682675455148716
wo,3.694276366827197
understand,3.088140563256881
o,3.088140563256881
interested,1.989528274588771
mine,3.5234586345147263
type,2.9356719696126072
looked,2.4248463458466167
example,2.712528418298397
england,1.326234057178507
words,2.712528418298397
section,1.326234057178507
outside,2.019381237738452
less,3.5234586345147263
especially,3.117993526406562
click,2.4248463458466167
taking,2.019381237738452
co,2.712528418298397
none,2.4248463458466167
knew,2.712528418298397
walk,2.712528418298397
interesting,2.050152896405206
instead,3.148765185073316
disgusting,3.148765185073316
25,2.4556180045133704
important,3.148765185073316
sometimes,3.148765185073316
football,3.148765185073316
above,2.4556180045133704
lived,1.3570057158452606
holocaust,1.3570057158452606
buy,2.4556180045133704
dumb,2.966443628279361
nationalists,2.966443628279361
months,2.050152896405206
thinking,3.148765185073316
worse,3.180513883387896
problems,2.998192326593941
sick,2.7750487752797315
fighting,2.998192326593941
hundreds,2.7750487752797315
running,2.7750487752797315
bit,2.7750487752797315
bunch,4.027811743775099
8,2.998192326593941
list,1.388754414159841
cool,2.4873667028279507
play,2.4873667028279507
north,2.4873667028279507
bring,3.334664563215154
sports,2.081901594719786
nations,3.334664563215154
population,2.081901594719786
anymore,3.334664563215154
education,2.4873667028279507
search,1.421544236982832
mostly,3.030982149416932
dog,2.1146914175427773
everywhere,3.500985778662668
wife,2.1146914175427773
fast,3.030982149416932
society,3.030982149416932
control,3.500985778662668
round,2.1146914175427773
indeed,3.3674543860381454
top,2.1146914175427773
mixing,2.8078385981027223
sister,2.520156525650941
laugh,3.030982149416932
force,3.500985778662668
israel,2.8078385981027223
planet,2.8078385981027223
immigration,3.030982149416932
east,2.1146914175427773
agree,2.520156525650941
aryan,2.1146914175427773
thousands,3.213303706210887
hands,3.030982149416932
fear,3.4013559377138267
jesus,3.0648837010926138
sounds,2.841740149778404
human,2.554058077326623
order,3.247205257886568
reading,2.841740149778404
fish,2.841740149778404
sisters,2.148592969218458
action,3.247205257886568
pet,2.148592969218458
glad,1.455445788658513
caught,2.148592969218458
pay,3.247205257886568
perhaps,3.247205257886568
plan,1.455445788658513
beat,3.0648837010926138
net,1.455445788658513
car,2.554058077326623
britain,2.554058077326623
imagine,2.841740149778404
luck,2.148592969218458
works,1.455445788658513
id,1.455445788658513
possible,2.554058077326623
act,3.975443758257784
social,3.099975020903884
self,3.099975020903884
west,1.4905371084697832
charged,2.183684289029729
killing,2.876831469589674
within,3.099975020903884
hours,3.099975020903884
member,1.4905371084697832
chinese,3.282296577697838
diversity,2.876831469589674
animals,2.876831469589674
except,3.099975020903884
alot,2.5891493971378927
millions,2.5891493971378927
books,3.099975020903884
clean,2.625517041308768
among,2.9131991137605486
game,2.2200519332006032
gave,3.1363426650747583
huge,3.318664221868713
spread,2.9131991137605486
early,2.2200519332006032
figure,3.1363426650747583
body,3.606346294320494
judge,2.625517041308768
large,3.1363426650747583
however,1.526904752640658
muslim,2.625517041308768
respect,3.472814901695972
movies,2.625517041308768
comment,1.526904752640658
according,3.1363426650747583
short,2.625517041308768
lives,3.1363426650747583
damn,2.2200519332006032
built,2.625517041308768
phone,2.2200519332006032
evil,3.1363426650747583
follow,2.9131991137605486
hit,2.2200519332006032
african,2.625517041308768
lost,3.318664221868713
ethnic,1.526904752640658
number,2.9131991137605486
save,2.663257369291615
ground,3.35640454985156
five,2.663257369291615
giving,1.5646450806235053
bus,3.644086622303341
similar,2.2577922611834507
scene,3.5105552296788183
sort,3.644086622303341
whatever,2.2577922611834507
showing,3.761869657959725
feet,2.663257369291615
continue,3.644086622303341
door,2.663257369291615
mail,3.1740829930576058
unfortunately,2.2577922611834507
seem,3.761869657959725
late,2.2577922611834507
event,1.5646450806235053
cut,3.35640454985156
europeans,1.5646450806235053
california,1.5646450806235053
create,3.1740829930576058
middle,2.2577922611834507
telling,3.3956252630048414
note,1.6038657937767866
metal,2.297012974336732
drug,2.702478082444896
numbers,3.5497759428321
bar,2.297012974336732
propaganda,3.213303706210887
security,2.702478082444896
americans,2.990160154896677
christmas,1.6038657937767866
movie,2.702478082444896
wow,1.6038657937767866
third,2.702478082444896
second,3.683307335456623
simply,3.213303706210887
add,2.990160154896677
cross,3.3956252630048414
brought,2.702478082444896
baby,2.297012974336732
language,2.990160154896677
heritage,1.6446877882970417
company,2.743300076965151
grow,2.743300076965151
attention,3.030982149416932
civilization,3.4364472575250966
given,3.724129329976877
happens,3.030982149416932
northern,3.030982149416932
violent,3.254125700731142
morning,2.743300076965151
hopefully,3.254125700731142
jobs,2.743300076965151
million,1.6446877882970417
slavic,3.030982149416932
broadcast,1.6446877882970417
common,2.337834968856987
k,3.254125700731142
families,3.254125700731142
moment,2.743300076965151
victims,2.337834968856987
stick,3.030982149416932
major,2.3803945832757827
majority,3.296685315149938
sign,2.785859691383948
tree,1.6872474027158375
russian,2.3803945832757827
russia,2.3803945832757827
fun,3.073541763835728
folks,3.4790068719438927
based,2.785859691383948
hour,1.6872474027158375
test,1.6872474027158375
facebook,2.3803945832757827
wondering,3.296685315149938
hide,2.785859691383948
lady,1.6872474027158375
r,2.3803945832757827
bet,3.4790068719438927
ive,2.3803945832757827
san,2.3803945832757827
version,2.3803945832757827
apes,1.7316991652866711
allowed,3.677609314341985
southern,1.7316991652866711
heart,2.4248463458466167
cheap,2.830311453954781
william,1.7316991652866711
account,3.341137077720772
wake,2.830311453954781
celtic,2.4248463458466167
throw,3.117993526406562
mass,2.830311453954781
germany,2.4248463458466167
student,2.830311453954781
drink,2.830311453954781
dogs,3.5234586345147263
camp,2.830311453954781
enjoy,2.830311453954781
enemies,3.341137077720772
hang,2.830311453954781
forced,3.5234586345147263
church,3.5234586345147263
total,1.7316991652866711
lie,2.830311453954781
w,1.7316991652866711
poland,2.4248463458466167
arrested,2.830311453954781
babies,2.4248463458466167
channel,1.7316991652866711
playing,3.5234586345147263
mud,2.830311453954781
mention,3.117993526406562
nationalism,2.830311453954781
forward,3.117993526406562
including,3.117993526406562
gods,2.4248463458466167
swedish,1.7316991652866711
cities,2.4248463458466167
met,2.830311453954781
boys,3.117993526406562
often,3.5234586345147263
moving,2.4248463458466167
hoping,2.830311453954781
favorite,2.4248463458466167
shame,3.117993526406562
worth,2.4248463458466167
php,1.7316991652866711
nature,2.830311453954781
somewhere,2.876831469589674
decided,3.3876570933556645
pick,3.3876570933556645
happening,1.7782191809215642
question,3.3876570933556645
art,2.876831469589674
ill,2.4713663614815093
straight,2.4713663614815093
dna,3.1645135420414547
per,2.4713663614815093
gonna,2.4713663614815093
paper,1.7782191809215642
forums,1.7782191809215642
certain,3.56997865014962
surprised,3.1645135420414547
events,2.876831469589674
obama,1.7782191809215642
born,2.876831469589674
seeing,2.876831469589674
promote,2.876831469589674
text,1.7782191809215642
daughter,2.876831469589674
eating,3.3876570933556645
recently,1.7782191809215642
till,3.3876570933556645
hispanic,2.876831469589674
pierce,1.7782191809215642
likely,3.1645135420414547
sitting,3.56997865014962
ukraine,1.7782191809215642
hitler,2.4713663614815093
evidence,2.876831469589674
enemy,3.56997865014962
shoot,2.4713663614815093
minister,2.4713663614815093
longer,3.3876570933556645
store,1.8270093450909963
criminal,3.213303706210887
air,3.213303706210887
stories,3.618768814319051
build,3.213303706210887
needs,1.8270093450909963
joined,2.520156525650941
itself,1.8270093450909963
simple,3.7729194941463096
sub,2.520156525650941
ass,2.9256216337591057
main,3.213303706210887
native,1.8270093450909963
florida,1.8270093450909963
animal,3.213303706210887
16,1.8270093450909963
wp,1.8270093450909963
homes,3.213303706210887
apparently,3.213303706210887
thousand,2.9256216337591057
40,2.520156525650941
active,3.213303706210887
ape,3.213303706210887
plus,3.618768814319051
military,2.9256216337591057
allow,3.213303706210887
norway,2.9256216337591057
doubt,2.520156525650941
asked,3.4364472575250966
bible,2.520156525650941
nearly,1.8270093450909963
kick,3.4364472575250966
claim,3.618768814319051
christ,2.520156525650941
genetic,2.9256216337591057
x,2.520156525650941
humans,3.213303706210887
flag,2.571449820038492
excellent,2.571449820038492
claims,2.571449820038492
japanese,2.9769149281466563
level,1.8783026394785467
form,2.9769149281466563
film,1.8783026394785467
jail,3.264597000598437
finland,1.8783026394785467
wear,3.6700621087066017
computer,2.571449820038492
stock,3.264597000598437
although,1.8783026394785467
business,3.264597000598437
foreign,2.9769149281466563
finally,3.264597000598437
weekend,1.8783026394785467
classes,1.8783026394785467
correct,2.9769149281466563
traitors,3.487740551912647
source,3.264597000598437
break,2.571449820038492
houses,3.264597000598437
spent,2.571449820038492
heads,2.571449820038492
worst,3.264597000598437
safe,2.9769149281466563
television,3.487740551912647
mate,1.8783026394785467
center,1.8783026394785467
space,2.9769149281466563
klan,2.9769149281466563
eventually,3.487740551912647
certainly,3.6700621087066017
minded,1.8783026394785467
notice,2.9769149281466563
defend,2.571449820038492
team,1.8783026394785467
reality,2.9769149281466563
upon,3.487740551912647
consider,3.82421278853386
anywhere,3.264597000598437
rape,3.264597000598437
muslims,3.6700621087066017
absolutely,3.487740551912647
photos,2.571449820038492
btw,1.8783026394785467
rock,1.8783026394785467
index,3.264597000598437
carry,3.264597000598437
yellow,2.571449820038492
miss,2.9769149281466563
building,2.571449820038492
cars,3.6700621087066017
jpg,1.8783026394785467
written,1.8783026394785467
deal,3.487740551912647
zionist,1.8783026394785467
aids,3.264597000598437
fed,2.9769149281466563
females,2.625517041308768
explain,2.625517041308768
ready,3.541807773182923
chance,3.318664221868713
normal,2.625517041308768
trash,1.9323698607488224
candy,1.9323698607488224
learning,2.625517041308768
starts,3.318664221868713
filth,1.9323698607488224
army,2.625517041308768
reported,1.9323698607488224
court,2.625517041308768
racism,3.030982149416932
wonderful,2.625517041308768
soul,2.625517041308768
web,1.9323698607488224
19,2.625517041308768
sun,3.541807773182923
greek,1.9323698607488224
13,1.9323698607488224
communities,3.541807773182923
tired,3.030982149416932
streets,3.030982149416932
comments,1.9323698607488224
average,3.030982149416932
image,2.625517041308768
garbage,3.318664221868713
welfare,3.878280009804136
gang,3.030982149416932
shall,2.625517041308768
inside,3.318664221868713
acting,4.011811402428658
ride,3.030982149416932
stopped,3.318664221868713
completely,3.724129329976877
situation,2.625517041308768
date,3.318664221868713
prison,3.318664221868713
beer,3.030982149416932
views,4.011811402428658
breed,1.9323698607488224
drive,1.9323698607488224
cold,3.541807773182923
following,1.9323698607488224
thinks,3.030982149416932
sit,3.030982149416932
whether,3.088140563256881
crazy,3.3758226357086616
hold,1.989528274588771
nazi,3.3758226357086616
ways,3.598966187022872
private,3.3758226357086616
personal,1.989528274588771
border,1.989528274588771
study,2.682675455148716
typical,2.682675455148716
organization,2.682675455148716
teaching,3.3758226357086616
road,2.682675455148716
bought,1.989528274588771
beaten,3.598966187022872
abuse,2.682675455148716
minds,3.935438423644084
ball,1.989528274588771
angry,3.088140563256881
blond,1.989528274588771
germans,3.3758226357086616
strange,3.088140563256881
africans,3.935438423644084
bbc,3.088140563256881
piece,2.682675455148716
ghetto,3.088140563256881
murdered,3.088140563256881
expect,3.088140563256881
exist,2.682675455148716
fine,3.088140563256881
involved,2.682675455148716
reply,1.989528274588771
six,2.682675455148716
trouble,2.682675455148716
modern,3.088140563256881
em,3.3758226357086616
attacks,3.088140563256881
answer,1.989528274588771
didnt,3.088140563256881
defense,3.088140563256881
fox,3.781287743816826
lies,3.088140563256881
fire,3.3758226357086616
sell,3.781287743816826
realize,3.781287743816826
experience,1.989528274588771
speaking,3.3758226357086616
seriously,2.682675455148716
station,2.682675455148716
view,1.989528274588771
cop,2.682675455148716
poster,2.743300076965151
groid,2.743300076965151
ns,2.050152896405206
anybody,2.050152896405206
compared,3.4364472575250966
grade,2.743300076965151
math,2.743300076965151
miles,3.4364472575250966
king,2.743300076965151
growing,2.743300076965151
sexual,3.4364472575250966
surprise,3.4364472575250966
charge,3.148765185073316
belong,3.4364472575250966
gotten,3.6595908088393054
project,2.050152896405206
speed,2.050152896405206
massive,3.4364472575250966
cultural,3.9960630454605193
multiculturalism,2.743300076965151
arts,3.148765185073316
faces,3.6595908088393054
amongst,3.4364472575250966
mess,2.743300076965151
meaning,2.743300076965151
entire,2.743300076965151
fellow,2.050152896405206
mom,3.148765185073316
survival,2.050152896405206
amazing,3.6595908088393054
symbol,2.743300076965151
educate,3.8419123656332608
tend,2.743300076965151
sense,3.148765185073316
dad,2.050152896405206
intelligent,2.050152896405206
interest,2.743300076965151
unless,2.743300076965151
taught,3.8419123656332608
suspect,3.148765185073316
suppose,3.8419123656332608
felt,3.148765185073316
illegal,2.050152896405206
watched,2.743300076965151
room,2.743300076965151
nor,2.050152896405206
lead,2.050152896405206
halloween,2.050152896405206
younger,3.4364472575250966
yahoo,2.1146914175427773
truck,2.1146914175427773
greatest,2.1146914175427773
fall,3.724129329976877
final,2.1146914175427773
names,3.500985778662668
folk,2.1146914175427773
eye,2.8078385981027223
cops,3.213303706210887
violence,2.8078385981027223
island,2.8078385981027223
service,3.213303706210887
pics,3.213303706210887
300,2.1146914175427773
false,2.1146914175427773
rule,3.724129329976877
political,2.8078385981027223
arms,3.724129329976877
destroy,4.06060156659809
share,2.1146914175427773
indians,2.8078385981027223
polish,2.1146914175427773
ignore,2.1146914175427773
soldiers,3.724129329976877
known,2.8078385981027223
takes,2.8078385981027223
politics,2.1146914175427773
h,2.8078385981027223
turned,2.1146914175427773
available,3.213303706210887
values,2.1146914175427773
write,2.8078385981027223
percent,2.1146914175427773
driving,2.1146914175427773
low,3.724129329976877
crimes,2.8078385981027223
ran,3.213303706210887
easy,2.8078385981027223
spirit,2.8078385981027223
noticed,3.213303706210887
links,2.8078385981027223
putting,3.500985778662668
mexicans,2.8078385981027223
wearing,3.213303706210887
standing,3.500985778662668
prefer,2.1146914175427773
difference,2.8078385981027223
spend,2.8078385981027223
leaves,2.1146914175427773
amount,3.213303706210887
ancestors,3.906450886770832
towards,3.500985778662668
clear,2.8078385981027223
speech,2.1146914175427773
protect,2.1146914175427773
properly,3.500985778662668
accept,3.724129329976877
obviously,2.876831469589674
fit,3.56997865014962
actual,2.876831469589674
tens,2.876831469589674
attacked,3.282296577697838
j,3.282296577697838
churches,2.183684289029729
starting,3.282296577697838
17,2.876831469589674
floor,2.183684289029729
filthy,3.282296577697838
honestly,3.793122201463829
dance,3.282296577697838
brain,2.183684289029729
males,3.282296577697838
buying,2.183684289029729
cover,3.282296577697838
topic,2.183684289029729
religion,2.183684289029729
sex,2.183684289029729
considered,2.876831469589674
fault,2.183684289029729
vote,2.876831469589674
fake,3.793122201463829
martial,3.282296577697838
hole,2.876831469589674
foot,2.876831469589674
